,MLSFCDC,VIAT_NM,x,y,gu,dong
959,서비스산업,혜전빌딩KGB산업은행금천지점,126.8992274366402,37.47708516505705,금천구,독산3동
960,숙박시설,미니호텔,126.89804050798413,37.47668429974325,금천구,독산1동
961,보건시설,영광약국,126.8975779476218,37.475865035376486,금천구,독산1동
962,보건시설,글로리동물병원,126.89823813085367,37.476749581555104,금천구,독산1동
963,보건시설,유창빌딩김세진치과의원,126.89904156553267,37.47585021716875,금천구,독산3동
964,문화/예술시설,영보경로문화센터,126.89736112084226,37.47561613859743,금천구,독산1동
965,서비스산업,독산신도브래뉴아파트상가,126.89980619568543,37.47732090788372,금천구,독산3동
966,서비스산업,신한은행독산동점금융센터,126.89882990155435,37.47331513920979,금천구,독산3동
967,서비스산업,KB국민은행독산동,126.89866720471983,37.47181098299873,금천구,독산3동
968,숙박시설,은하모텔,126.89889671296106,37.4711670480922,금천구,독산4동
969,숙박시설,수모텔,126.89943659010028,37.47150917113047,금천구,독산3동
970,보건시설,삼영빌딩해솔한의원,126.8990505714591,37.47265530024682,금천구,독산3동
971,보건시설,정보빌딩서울정형외과의원,126.89890631478166,37.47290322411839,금천구,독산3동
972,숙박시설,하얀모텔,126.89605632721153,37.4714046118062,금천구,독산1동
973,서비스산업,NH농협은행독산센터,126.89659975081062,37.47032207421975,금천구,독산1동
974,지방행정기관,독산1동주민센터,126.8970369005629,37.47021039773019,금천구,독산1동
975,보건시설,새움병원,126.8979804500577,37.47372824973957,금천구,독산1동
976,서비스산업,MG새마을금고독산1동,126.8971717299569,37.471720741067934,금천구,독산1동
977,보건시설,명수약국,126.89943500440766,37.47281119304851,금천구,독산3동
978,지방행정기관,"금천우체국,독산1동주민센터정류장쉘터",126.8978329381175,37.470158268702484,금천구,독산1동
979,서비스산업,"남문시장,청춘빌딩정류장쉘터",126.89859260749144,37.472960280298445,금천구,독산3동
980,보건시설,새움병원,126.89767004078058,37.4730652491251,금천구,독산1동
981,서비스산업,우리은행독산동지점,126.89794685648484,37.47446163735562,금천구,독산1동
982,보건시설,기분좋은약국,126.89732500786798,37.47278855084507,금천구,독산1동
983,숙박시설,대림장모텔,126.90343242288768,37.472439877538505,금천구,독산3동
984,숙박시설,온천장모텔,126.90312992328805,37.470515244603824,금천구,독산4동
985,서비스산업,독산동상가,126.90313616367573,37.47346276635555,금천구,독산3동
986,보건시설,김현우산부인과의원,126.90279602167182,37.47097532318768,금천구,독산3동
987,지방행정기관,독산보건분소,126.90225753554908,37.47366691147712,금천구,독산3동
988,보건시설,경희쉼터한의원,126.90190021655017,37.4723899815602,금천구,독산3동
989,보건시설,미소한약국,126.90228979449203,37.47237521144005,금천구,독산3동
990,보건시설,이화약국,126.90267601587674,37.47233246327957,금천구,독산3동
991,보건시설,남문한의원,126.90302318382722,37.47257833883604,금천구,독산3동
992,보건시설,그린동물병원,126.90322682075931,37.47098426838569,금천구,독산4동
993,보건시설,이사랑치과의원,126.90301893738948,37.472269840058594,금천구,독산3동
994,보건시설,영일의원,126.90259521555345,37.47251839939477,금천구,독산3동
995,보건시설,그린약국,126.90261292062529,37.47387297599123,금천구,독산3동
996,보건시설,삼대한의원,126.90048496930699,37.472744719064444,금천구,독산3동
997,숙박시설,궁전모텔,126.90068099245396,37.47105865607571,금천구,독산4동
998,서비스산업,별빛남문시장,126.90079490966711,37.47383669357475,금천구,독산3동
999,보건시설,코오롱싸이언스밸리1차고은경희한의원,126.89884364814654,37.485150241514475,구로구,구로3동
1000,숙박시설,대호모텔,126.8950800497221,37.472448156751234,금천구,독산1동
1001,서비스산업,하나은행대림동지점,126.89732645961436,37.49999016375915,영등포구,대림3동
1002,보건시설,이재성치과의원,126.89227211914141,37.491605392959436,구로구,구로4동
1003,숙박시설,굿모닝모텔,126.89231666265039,37.50007860799105,구로구,구로5동
1004,숙박시설,노트호텔,126.89238740195835,37.499996172468386,구로구,구로5동
1005,지방행정기관,"구로제5동주민센터,구로구보건소",126.88933717768491,37.500116281494584,구로구,구로5동
1006,서비스산업,구로기계공구상가,126.87889147712117,37.50401701497886,구로구,구로2동
1007,서비스산업,구로기계공구상가,126.87859402123016,37.50380391375201,구로구,구로2동
1008,서비스산업,한성상가,126.87639920404136,37.50336776116396,구로구,구로2동
1009,서비스산업,은산빌딩IBK기업은행구로유통단지,126.87726906439812,37.50177196746709,구로구,구로2동
1010,서비스산업,신구로상가,126.87673588651325,37.50293894274464,구로구,구로2동
1011,서비스산업,기업은행구로중앙지점,126.87715789583109,37.504934800966126,구로구,구로2동
1012,서비스산업,구로유통상가,126.87801680281092,37.501003397529516,구로구,구로2동
1013,숙박시설,구인장여관,126.8796804282979,37.50224641398932,구로구,구로2동
1014,서비스산업,화광신문사,126.88956536666275,37.5029440771674,구로구,구로5동
1015,보건시설,재중요양병원,126.88706763695077,37.503714355703316,구로구,구로5동
1016,서비스산업,우영빌딩KEB하나은행구로공원지점,126.88841398868912,37.502613158733126,구로구,구로5동
1017,서비스산업,구로5동MG새마을금고,126.88506219965575,37.50011686674186,구로구,구로5동
1018,보건시설,도림두산베어스타워단아치과,126.88966164037713,37.50102683162581,구로구,구로5동
1019,숙박시설,코코모호텔,126.88336415630066,37.502015668999654,구로구,구로5동
1020,서비스산업,백봉빌딩KEB하나은행구로역지점,126.88314531936796,37.50199989520489,구로구,구로5동
1021,문화/예술시설,CGV구로점,126.88278428456798,37.501138429553265,구로구,구로5동
1022,보건시설,정윤빌딩AK치과,126.88292721619784,37.50230821858438,구로구,구로5동
1023,교통시설,구로역,126.88151226297632,37.50241792667419,구로구,구로5동
1024,보건시설,참바른한의원,126.88477230077169,37.5026345530215,구로구,구로5동
1025,숙박시설,브론즈호텔,126.89130741541987,37.50235363441381,구로구,구로5동
1026,보건시설,고려수타워고려수요양병원,126.89161740237154,37.501910213679245,구로구,구로5동
1027,숙박시설,유로파모텔,126.89217874275104,37.50019144831012,구로구,구로5동
1028,숙박시설,블리스모텔,126.89121798513094,37.50272342896623,구로구,구로5동
1029,숙박시설,나인모텔,126.8910235914547,37.5026256740666,구로구,구로5동
1030,숙박시설,M7호텔,126.89108319936084,37.50286435465798,구로구,구로5동
1031,서비스산업,KSGI미디어센터,126.89157704332307,37.502941388906564,구로구,구로5동
1032,문화/예술시설,한국SGI구로평화문화회관,126.8910174440446,37.50184580382051,구로구,구로5동
1033,숙박시설,노멤버브티큐호텔,126.8913497595636,37.50258528134527,구로구,구로5동
1034,숙박시설,VER2모텔,126.89179697749607,37.50299064156963,구로구,구로5동
1035,문화/예술시설,구로청소년문화예술센터,126.89097815895836,37.49512703112822,구로구,구로4동
1036,보건시설,대덕빌딩종로프라자약국,126.8915656771053,37.491602885151146,구로구,구로4동
1037,보건시설,권통증의학과의원,126.89048055218198,37.49013801990415,구로구,구로4동
1038,보건시설,뉴욕말씀치과,126.89202543636473,37.49008354415938,구로구,구로4동
1039,보건시설,해광한의원,126.89109620248645,37.49286195250326,구로구,구로4동
1040,서비스산업,동구로새마을금고,126.8914599443622,37.49242269501631,구로구,구로4동
1041,보건시설,북천빌딩제통한의원,126.89064592433992,37.4897836203645,구로구,구로4동
1042,보건시설,한독프라자약국,126.89127912435782,37.4897779883309,구로구,구로4동
1043,지방행정기관,"구로3동주민센터,연꽃어린이집",126.89036129087043,37.48735301327526,구로구,구로3동
1044,숙박시설,우성여관,126.89111170913193,37.481506815396536,구로구,가리봉동
1045,숙박시설,성호장여관,126.89178673852221,37.480654184164926,구로구,가리봉동
1046,숙박시설,대림모텔,126.89077094820502,37.478956616500625,금천구,가산동
1047,숙박시설,프린스모텔,126.89186351310768,37.478719634447884,금천구,가산동
1048,문화/예술시설,가산생활문화센터,126.89151577691985,37.47727437189861,금천구,가산동
1049,숙박시설,MIND관광호텔,126.89097487932683,37.47888214440244,금천구,가산동
1050,지방행정기관,가산동주민센터,126.89178868805966,37.476893720284004,금천구,가산동
1051,보건시설,가리봉의원,126.89035729416435,37.47955400688551,구로구,가리봉동
1052,숙박시설,동명장여관,126.89083719228834,37.47711843611931,금천구,가산동
1053,숙박시설,더리치호텔,126.89012958098617,37.47871761138066,금천구,가산동
1054,보건시설,구림약국,126.88987246656338,37.47965900533244,구로구,가리봉동
1055,숙박시설,구로JS호스텔,126.89107850642179,37.479521399195406,구로구,가리봉동
1056,보건시설,현대파크빌현대파크빌약국,126.88993579295015,37.500385071953644,구로구,구로5동
1057,보건시설,평안빌딩드림약국,126.89267667955349,37.491230196201094,구로구,구로4동
1058,보건시설,정내과,126.89255828052384,37.49135268417152,구로구,구로4동
1059,보건시설,성지병원,126.89289181919389,37.476595375741844,금천구,가산동
1060,서비스산업,이앤씨벤처드림타워6차KB국민은행(구로디지털지점),126.8927367244943,37.48517750122062,구로구,구로3동
1061,보건시설,구로성심병원별관,126.86578812509367,37.50009981254154,구로구,고척1동
1062,보건시설,금천서울치과의원,126.90187188033666,37.45492896054239,금천구,시흥1동
1063,보건시설,대인당온누리약국,126.9001009706178,37.45501912949293,금천구,시흥1동
1064,지방행정기관,"금천구청종합청사,금천구의회,금천구보건소",126.89537619608278,37.456899386359055,금천구,시흥1동
1065,보건시설,"금천롯데캐슬골드파크3차연세고마운치과의원,선민한의원,서울주니어치과의원,롯데마트",126.8966924717803,37.45993130396814,금천구,독산1동
1066,보건시설,유진빌딩내강한의원,126.89693251208277,37.464978415765664,금천구,독산1동
1067,교통시설,석수역,126.90249601536925,37.43422395562135,안양시 만안구,석수1동
1068,서비스산업,LG빌리지상가,126.90163886068213,37.43047441569833,안양시 만안구,석수2동
1069,서비스산업,중앙철재종합상가,126.90384552494567,37.436365056383735,금천구,시흥3동
1070,서비스산업,금천남부MG새마을금고,126.9041785202295,37.44069545984601,금천구,시흥3동
1071,보건시설,금강빌딩한양정형외과의원,126.90386495348997,37.44135208208743,금천구,시흥3동
1072,서비스산업,시흥유통상가,126.90131339868708,37.443377387999796,금천구,시흥3동
1073,서비스산업,메가마트,126.90189817449179,37.440695786739106,금천구,시흥3동
1074,서비스산업,한영상가,126.90243657633017,37.44727985521417,금천구,시흥1동
1075,숙박시설,아이리스모텔,126.90336930221754,37.44618462469778,금천구,시흥3동
1076,서비스산업,"극동빌딩관악농협시흥중앙지점,하나로마트",126.90354727497997,37.44818688182798,금천구,시흥5동
1077,보건시설,연세가정의원,126.90287716231444,37.44765058623956,금천구,시흥1동
1078,정치/사회/외교,금천문화원,126.90443988225476,37.446413371275675,금천구,시흥3동
1079,서비스산업,삼성홈플러스,126.9008110771506,37.45190999415846,금천구,시흥1동
1080,보건시설,서울소나무치과의원,126.90030891761592,37.45428965802951,금천구,시흥1동
1081,보건시설,세종치과,126.9001259062112,37.45481295648853,금천구,시흥1동
1082,숙박시설,유림모텔,126.90019225850656,37.45362070164809,금천구,시흥1동
1083,숙박시설,몽모텔,126.90040967586411,37.453749230439186,금천구,시흥1동
1084,보건시설,보스턴치과,126.90038741272468,37.45412367807831,금천구,시흥1동
1085,보건시설,미사랑정형외과성형외과,126.90175950292002,37.45052180162143,금천구,시흥1동
1086,보건시설,팔삼구빌딩원효당한의원,126.9040165730407,37.453640371343475,금천구,시흥1동
1087,서비스산업,승유빌딩시흥새마을금고,126.90269795262742,37.45446624563553,금천구,시흥1동
1088,보건시설,삼화약국,126.90402917670602,37.45009315153824,금천구,시흥1동
1089,서비스산업,MG새마을금고시흥지점,126.9023796934949,37.45427565413507,금천구,시흥1동
1090,보건시설,종두빌딩조윤희산부인과의원,126.90166568208136,37.45278225751396,금천구,시흥1동
1091,숙박시설,준희빈모텔,126.9018464858601,37.452814627387816,금천구,시흥1동
1092,서비스산업,대명시장,126.9020545936413,37.454095100098314,금천구,시흥1동
1093,보건시설,연세청아치과의원,126.90223542691558,37.45475287584941,금천구,시흥1동
1094,보건시설,맑은미소치과의원,126.90114962365142,37.454671814745474,금천구,시흥1동
1095,숙박시설,"세명당약국,배비뇨기과의원,올리브모텔",126.90148431894062,37.45373031809149,금천구,시흥1동
1096,보건시설,정한의원,126.90135760919428,37.45465877964398,금천구,시흥1동
1097,숙박시설,용궁여관,126.90309480249701,37.454265553026055,금천구,시흥1동
1098,보건시설,김동기치과의원,126.90143272558134,37.45356455282247,금천구,시흥1동
1099,숙박시설,청명여관,126.90278923413135,37.452545009746125,금천구,시흥1동
1100,숙박시설,그린장모텔,126.90186073436229,37.453427763022944,금천구,시흥1동
1101,지방행정기관,"시흥1동주민센터,맑은누리작은도서관",126.90326179098366,37.45354879399669,금천구,시흥1동
1102,보건시설,남도한의원,126.90170706419352,37.45491313504675,금천구,시흥1동
1103,숙박시설,가림모텔,126.90238851527286,37.45341442920158,금천구,시흥1동
1104,보건시설,시흥치과의원,126.90126783281015,37.45493707217629,금천구,시흥1동
1105,보건시설,상쾌한윤치과,126.90075119026899,37.455102138911826,금천구,시흥1동
1106,보건시설,희명병원진료센터,126.90045945259456,37.4559202157823,금천구,시흥1동
1107,보건시설,희명병원,126.90060091838295,37.455680540899294,금천구,시흥1동
1108,보건시설,희명병원주차타워,126.9004497317285,37.45611252844044,금천구,시흥1동
1109,보건시설,경일약국,126.9002902654645,37.458125459235156,금천구,시흥1동
1110,서비스산업,현대시장,126.9041145160553,37.45757793082177,금천구,시흥1동
1111,숙박시설,우신장여관,126.90232420259812,37.45512817065592,금천구,시흥1동
1112,보건시설,장안당한의원,126.90340042762146,37.457972617814086,금천구,시흥1동
1113,보건시설,금천부부경희한의원,126.90147177698837,37.45515464027971,금천구,시흥1동
1114,보건시설,오성당약국,126.90392923177563,37.455511255198864,금천구,시흥1동
1115,숙박시설,황해여관,126.90175009903786,37.45534674081527,금천구,시흥1동
1116,보건시설,편백한의원,126.90491421275331,37.45906913837425,금천구,시흥1동
1117,보건시설,연세현대치과의원,126.90486830390351,37.45939443913984,금천구,시흥1동
1118,보건시설,연세정형외과의원나래약국,126.90476322131826,37.459627893908625,금천구,시흥1동
1119,지방행정기관,독산2동주민센터,126.90348532104983,37.46315110521884,금천구,독산2동
1120,보건시설,정원빌딩마음누리한의원,126.90418645376005,37.46297372216332,금천구,독산2동
1121,숙박시설,나이스모텔,126.9043614298736,37.46171164317886,금천구,시흥1동
1122,보건시설,명성한의원,126.90309463070413,37.46224434340248,금천구,독산2동
1123,숙박시설,스카이모텔,126.90385512962058,37.46270598068192,금천구,독산2동
1124,보건시설,노일산부인과의원,126.90245894643353,37.464787336879986,금천구,독산2동
1125,보건시설,경희한의원,126.90288867153447,37.46481184333531,금천구,독산2동
1126,보건시설,박재영치과의원,126.9026335852156,37.46889272590331,금천구,독산4동
1127,보건시설,영호빌딩신상용치과의원,126.90218956551277,37.46514869498999,금천구,독산2동
1128,숙박시설,스카이모텔,126.90198684723747,37.466748530935746,금천구,독산4동
1129,지방행정기관,독산4동주민센터,126.9021728594231,37.46756762272066,금천구,독산4동
1130,보건시설,청목한의원,126.90265326672856,37.46866836442371,금천구,독산4동
1131,보건시설,소망약국,126.90153665033665,37.46906459827426,금천구,독산4동
1132,숙박시설,유성장모텔,126.90198111929537,37.46834500459181,금천구,독산4동
1133,보건시설,문성당온누리약국,126.90454790806557,37.465873808585634,금천구,독산2동
1134,보건시설,원창빌딩조내과의원,126.90178245565713,37.46789305681071,금천구,독산4동
1135,보건시설,정진약국,126.90369494933272,37.465327994940345,금천구,독산2동
1136,서비스산업,한국유통,126.90399660391463,37.46558375105133,금천구,독산2동
1137,보건시설,세란가정의원,126.90465848311057,37.46592710061417,금천구,독산2동
1138,보건시설,창영빌딩문순영정형외과의원,126.90199529515657,37.46637145300873,금천구,독산2동
1139,보건시설,연화빌딩정정균치과의원,126.9015453660551,37.46631245279646,금천구,독산2동
1140,보건시설,비앤팰리스엠플란트치과의원,126.89074247181213,37.451432774659075,광명시,소하1동
1141,서비스산업,다이소,126.89011366554128,37.45063447991149,광명시,소하1동
1142,보건시설,조아동물병원,126.89039352552302,37.453785952455966,금천구,독산1동
1143,보건시설,새서울한의원,126.89220998883074,37.451824622622,광명시,소하1동
1144,문화/예술시설,금나래아트홀,126.89593617165418,37.45656182186013,금천구,시흥1동
1145,서비스산업,무지개종합상가,126.89913101709782,37.45681089703501,금천구,시흥1동
1146,보건시설,청대빌딩이청민소아청소년과의원,126.89970039010288,37.458135086007765,금천구,독산2동
1147,보건시설,황치과의원,126.89896881730463,37.45795052635817,금천구,시흥1동
1148,숙박시설,부르나모텔,126.89986010550136,37.45510796829015,금천구,시흥1동
1149,교통시설,금천구청역,126.89398133896437,37.45588853095059,금천구,시흥1동
1150,서비스산업,금천롯데캐슬골드파크4차SH수협은행금천지점,126.89726898076287,37.46108054705609,금천구,독산1동
1151,숙박시설,연수장여관,126.89786600924732,37.463366265483096,금천구,독산2동
1152,숙박시설,귀빈모텔,126.8969524973349,37.46311522564627,금천구,독산1동
1153,서비스산업,NH농협은행독산동지점,126.89786387885304,37.46361323170375,금천구,독산2동
1154,보건시설,유아약국,126.89853640987108,37.464601789903774,금천구,독산2동
1155,서비스산업,라부미빌딩MG새마을금고독산제1지점,126.89554941685994,37.466758171248806,금천구,독산1동
1156,서비스산업,IBK기업은행독산동지점,126.89816694376046,37.46700699213116,금천구,독산4동
1157,보건시설,동아온누리약국,126.89730634254391,37.466693586612514,금천구,독산1동
1158,서비스산업,"홈플러스금천점,KB국민은행독산홈플러스지점,이플란트치과의원",126.89688498957584,37.46865046907222,금천구,독산1동
1159,서비스산업,(주)에이젯축산유통,126.89599624655557,37.467787494432685,금천구,독산1동
1160,숙박시설,윈저호텔,126.89718348790898,37.46526798081499,금천구,독산1동
1161,보건시설,시민한의원,126.8983397939887,37.46845697516815,금천구,독산4동
1162,서비스산업,중앙상가,126.89693843954291,37.46683729660991,금천구,독산1동
1163,보건시설,대윤정형외과의원,126.8974246560629,37.46760537929051,금천구,독산1동
1164,서비스산업,초남축산,126.89595155365407,37.467432661235726,금천구,독산1동
1165,보건시설,성빌딩무림약국,126.89849424905375,37.46961687518579,금천구,독산4동
1166,보건시설,림스빌딩이영림치과의원,126.89804684576362,37.46586491117926,금천구,독산2동
1167,보건시설,아카시아병원,126.89855841590698,37.468093659383605,금천구,독산4동
1168,서비스산업,"독산동우시장,명선정육부산물도매시장",126.89580899953931,37.46667790501405,금천구,독산1동
1169,숙박시설,산수모텔,126.89529565003899,37.465134475529275,금천구,독산1동
1170,서비스산업,(주)태영종합식품유통,126.89487355798913,37.46565313790301,금천구,독산1동
1171,숙박시설,유림모텔,126.89421301245125,37.4663881888692,금천구,독산1동
1172,보건시설,성신고려요양병원,126.89408086306837,37.46674907370122,금천구,독산1동
1173,서비스산업,(주)조은축산유통,126.8929179320919,37.46802575545156,금천구,독산1동
1174,서비스산업,(주)진수축산유통,126.89185350184694,37.46858834277436,금천구,독산1동
1175,서비스산업,두원유통,126.89390033066641,37.46981419765498,금천구,독산1동
1176,숙박시설,영빈모텔,126.8985434857386,37.453682348828075,금천구,시흥1동
1177,숙박시설,덕수장모텔,126.89829712639906,37.453570087906904,금천구,시흥1동
1178,숙박시설,멀티도로시호텔,126.89944514464652,37.45456213317819,금천구,시흥1동
1179,서비스산업,"남부종합시장,방배삼안교회",126.98488537297817,37.495046470711166,서초구,방배본동
1180,보건시설,두발로정형외과의원,126.98318111150118,37.49540717489624,서초구,방배본동
1181,보건시설,상록빌딩이건목원리한방병원,126.98316463582401,37.494115170203386,서초구,방배본동
1182,보건시설,원일빌딩경희이수한의원,126.9821838195273,37.49098686050811,동작구,사당2동
1183,보건시설,구심약국,126.98458609635995,37.49407383947867,서초구,방배본동
1184,서비스산업,"힐스테이스상가,케이투학원,남서울농협하나로마트",126.98230668646084,37.493993451775225,동작구,사당2동
1185,보건시설,대양빌딩최남식치과의원,126.98305351306716,37.491079101400466,서초구,방배본동
1186,보건시설,인선한의원,126.9834587564066,37.49218640201078,서초구,방배본동
1187,서비스산업,새마을금고동작365코너,126.98212273993488,37.49392159044093,동작구,사당2동
1188,서비스산업,MG새마을금고서초방배지점,126.98306463263634,37.49161550488908,서초구,방배본동
1189,보건시설,다선한의원,126.98311229516507,37.48809188321984,서초구,방배4동
1190,보건시설,오송빌딩어울림치과의원,126.98206388723247,37.48924435662967,동작구,사당2동
1191,문화/예술시설,한국문화센터,126.9818844778568,37.48990980791805,동작구,사당2동
1192,보건시설,화천약국,126.98159404562537,37.48652017774554,동작구,사당2동
1193,보건시설,세원한의원,126.9810608285703,37.486732620637845,동작구,사당2동
1194,보건시설,아름다운치과,126.98168242692837,37.485670727246855,동작구,사당2동
1195,숙박시설,필모텔,126.98091151748994,37.48763736346131,동작구,사당2동
1196,보건시설,윤철희치과의원,126.98140602121346,37.486307660163604,동작구,사당2동
1197,보건시설,루컴즈빌딩골든시니어치과,126.9842312298464,37.4853601711509,서초구,방배2동
1198,보건시설,남향한의원,126.98119823367762,37.48791234941003,동작구,사당2동
1199,보건시설,사랑약국,126.98115044002384,37.48541783934907,동작구,사당2동
1200,숙박시설,금강모텔,126.98074149915256,37.48789487380168,동작구,사당2동
1201,보건시설,더본병원운동센터,126.98158827930764,37.482691459487114,동작구,사당1동
1202,보건시설,씨티빌딩정플라트치과의원,126.98161104079952,37.483754111586514,동작구,사당1동
1203,보건시설,토지당한의원,126.9834835183443,37.4806446093016,서초구,방배2동
1204,서비스산업,반도빌딩NH농협은행사당동지점,126.98152300157935,37.48155582399027,동작구,사당1동
1205,보건시설,우석빌딩페리오치과의원,126.98164768705041,37.484162598519134,동작구,사당1동
1206,서비스산업,"방배종합시장,한사랑비전교회",126.98370830593794,37.481986275541836,서초구,방배2동
1207,보건시설,미광빌딩엘골인한의원,126.98090842042062,37.48410545287818,동작구,사당1동
1208,보건시설,솔약국,126.98134222590704,37.48269758177878,동작구,사당1동
1209,보건시설,삼인빌딩더본병원,126.98149356455595,37.48255113610796,동작구,사당1동
1210,숙박시설,미라지호텔,126.98130298564234,37.480706196296936,동작구,사당1동
1211,서비스산업,동주빌딩광주은행방배지점,126.9824625508157,37.4842708158069,서초구,방배2동
1212,보건시설,오사빌딩다나동물병원,126.981470452632,37.480909325867756,동작구,사당1동
1213,보건시설,정형빌딩김용철외과정형외과의원,126.98149608742922,37.481191464386455,동작구,사당1동
1214,숙박시설,M모텔,126.98085561736002,37.47607024697754,관악구,남현동
1215,숙박시설,카리스호텔,126.98088798170274,37.4752269787219,관악구,남현동
1216,보건시설,약선당한의원,126.98419414974634,37.47867626915793,서초구,방배2동
1217,서비스산업,MG새마을금고남서울지점,126.98140295101601,37.47981425263262,동작구,사당1동
1218,서비스산업,KB국민은행(사당동지점),126.98137731363046,37.47934843880343,동작구,사당1동
1219,보건시설,금강빌딩보라치과의원,126.98135895998021,37.479138419465365,동작구,사당1동
1220,서비스산업,한양빌딩IBK기업은행사당역지점,126.98124884529919,37.478929604791034,동작구,사당1동
1221,보건시설,서초프라임요양병원,126.98393998284918,37.476722705566125,서초구,방배2동
1222,보건시설,SD타워라움치과의원,126.98136353524701,37.47515279615988,관악구,남현동
1223,서비스산업,보광빌딩SC제일은행사당동지점,126.98125629081215,37.47778911744546,동작구,사당1동
1224,보건시설,아라빌딩사당경희한의원,126.98442258019256,37.47671969769597,서초구,방배2동
1225,보건시설,유앤아이의원,126.98331090529562,37.47674694190956,서초구,방배2동
1226,서비스산업,토요벼룩시장,126.98251401647292,37.47843662594741,서초구,방배2동
1227,서비스산업,KB국민은행사당역365자동화점,126.98080010563181,37.47740527814304,동작구,사당1동
1228,서비스산업,홈플러스,126.98247489347499,37.47143964384877,관악구,남현동
1229,숙박시설,로하스호텔,126.98091559905049,37.47482212979839,관악구,남현동
1230,숙박시설,램파트모텔,126.98105799280215,37.47402659231479,관악구,남현동
1231,숙박시설,N-25호텔,126.98097508892289,37.47441755433346,관악구,남현동
1232,보건시설,모덕진치과의원,126.98151963505951,37.47995444044456,동작구,사당1동
1233,숙박시설,명작모텔,126.98089977437492,37.47495467644631,관악구,남현동
1234,서비스산업,정인I&D빌딩꿀마트,126.98099191268282,37.49004305740735,동작구,사당2동
1235,보건시설,은행나무한의원,126.98000636590504,37.47833190879176,동작구,사당1동
1236,보건시설,혜민국한의원,126.98008140983723,37.48496027187683,동작구,사당2동
1237,서비스산업,MG새마을금고(흑석),126.9645793303965,37.50739462091399,동작구,흑석동
1238,보건시설,중국한의원,126.96444848713523,37.50760294284533,동작구,흑석동
1239,보건시설,중앙대학교병원장례식장,126.96031378101709,37.50660018356905,동작구,흑석동
1240,서비스산업,MG새마을금고(서달로),126.96192494939085,37.506095997589725,동작구,흑석동
1241,보건시설,중앙대학교병원중앙관,126.960811120383,37.50682173651594,동작구,흑석동
1242,보건시설,서진치과,126.96153784115305,37.506973705953556,동작구,흑석동
1243,보건시설,명수대한의원,126.96309783339446,37.50742225175375,동작구,흑석동
1244,보건시설,중문약국,126.96161222371398,37.50775336339609,동작구,흑석동
1245,서비스산업,흑석시장,126.96287090733924,37.50687786672102,동작구,흑석동
1246,보건시설,상신약국,126.96117314553966,37.505634443060686,동작구,흑석동
1247,보건시설,문성한의원,126.96011303527918,37.50762165784207,동작구,흑석동
1248,보건시설,우정약국,126.96134238918046,37.50626440917998,동작구,흑석동
1249,보건시설,서보온누리약국,126.96131655668583,37.50614537060328,동작구,흑석동
1250,보건시설,중앙대학교병원다정관,126.96041459593349,37.5060510871146,동작구,흑석동
1251,서비스산업,조선일보뉴지엄,126.96723928584176,37.50637296893101,동작구,흑석동
1252,숙박시설,공감모텔,126.965156950494,37.50688246160819,동작구,흑석동
1253,지방행정기관,흑석동주민센터,126.96664262926956,37.505794605100185,동작구,흑석동
1254,보건시설,새로나약국,126.96866670214432,37.505924531999796,동작구,흑석동
1255,보건시설,아름온누리약국,126.96104048843293,37.50341232621151,동작구,흑석동
1256,문화/예술시설,국립서울현충원유품전시관,126.97693301942874,37.50056576219915,동작구,사당2동
1257,문화/예술시설,국립서울현충원호국전시관,126.97841308339079,37.50160634799681,동작구,사당2동
1258,서비스산업,MG새마을금고365코너,126.96363815257855,37.488411797510764,동작구,사당5동
1259,지방행정기관,"사당5동주민센터,큰나무어린이집",126.96697986206215,37.48566690935342,동작구,사당5동
1260,보건시설,원동물병원,126.96854628139172,37.48589186566046,동작구,사당5동
1261,서비스산업,사당5동새마을금고,126.96791128548081,37.486500708582675,동작구,사당5동
1262,서비스산업,미도상가,126.96858923017417,37.48643531745595,동작구,사당3동
1263,서비스산업,다다미디어,126.97040619687915,37.486438149600154,동작구,사당3동
1264,지방행정기관,사당3동주민센터,126.97203902229059,37.48668989745447,동작구,사당3동
1265,지방행정기관,사당2동주민센터,126.97925715506352,37.488698957948934,동작구,사당2동
1266,문화/예술시설,사당문화회관,126.96962279015945,37.48472781294218,동작구,사당5동
1267,보건시설,서울더원치과의원,126.9734532869089,37.482558529117874,동작구,사당4동
1268,보건시설,청담한의원,126.97360997378276,37.48304343439056,동작구,사당4동
1269,보건시설,경희이수한의원,126.97216340708339,37.484004053090295,동작구,사당4동
1270,보건시설,골든빌딩홍익한의원,126.97199364344958,37.48342286078348,동작구,사당4동
1271,서비스산업,MG새마을금고(사당),126.97296173113972,37.48281168502897,동작구,사당4동
1272,보건시설,임해성내과,126.97176401420766,37.480768897365145,동작구,사당4동
1273,보건시설,태평약국,126.97321864252959,37.48378051976919,동작구,사당3동
1274,보건시설,연세미소치과의원,126.97336402578523,37.48291474458435,동작구,사당4동
1275,서비스산업,"남서울농협(남성지점),하나로마트(남서울농협남성점)",126.97293222026856,37.481983443096134,동작구,사당4동
1276,보건시설,모범동물병원,126.97338998087297,37.483698300200786,동작구,사당3동
1277,보건시설,세종신경정신과의원,126.97223817404256,37.48392072849031,동작구,사당4동
1278,보건시설,동양한의원,126.973301813159,37.48244511493512,동작구,사당4동
1279,지방행정기관,사당4동주민센터,126.97164791886345,37.4809820678503,동작구,사당4동
