"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"동대문구","학원","3000018750","장안탑학원","서울특별시 동대문구 답십리로69길 8",", 4층일부 (장안동,장안동 근린생활시설)","입시.검정 및 보습","보통교과","보습,","보습","60","71","","N","N","130840","개원","20131203","","99991231","20131202","20230627"
"동대문구","학원","3000018759","대치K영어수학전문학원","서울특별시 동대문구 장한로18길 57",", 2층 (장안동,축제빌딩)","입시.검정 및 보습","보통교과","보습,","보습","142","69","","Y","N","130840","개원","20131202","","99991231","20131202","20230627"
"동대문구","학원","3000019019","김동수학원","서울특별시 동대문구 이문로 61",", 2층 (이문동)","입시.검정 및 보습","보통교과","보습,","보습","120","68","","Y","N","02451","개원","20140102","","99991231","20140102","20230627"
"동대문구","학원","3000019020","이화음악학원","서울특별시 동대문구 고산자로 534",", 상가동 307호 (제기동,한신아파트)","예능(대)","예능(중)","음악,","음악","50","44","","N","N","130772","개원","20140103","","99991231","20190207","20230627"
"동대문구","학원","3000019198","동대문ECC어학원","서울특별시 동대문구 사가정로 80",", 2층 203~210호 (답십리동)","국제화","외국어","실용외국어(유아/초?중?고),","실용외국어(유아/초?중?고)","126","169","","N","N","02541","개원","20140115","","99991231","20140117","20230627"
"동대문구","교습소","3000019211","신수학교습소","서울특별시 동대문구 사가정로17길 15",", 103호 (전농동, 래미안아름숲상가)","입시.검정 및 보습","보통교과","수학 초등","보습","11","7","","Y","N","130020","개원","20140102","","99991231","20140102","20230627"
"동대문구","학원","3000019219","유니온2미술학원","서울특별시 동대문구 사가정로 122",", 303호?307호 (전농동, 전농동하우스토리)","예능(대)","예능(중)","미술,","미술","100","54","","Y","N","02531","개원","20140128","","99991231","20140203","20230627"
"동대문구","학원","3000019272","더큰수학학원","서울특별시 동대문구 장한로 140",", 302호 (장안동)","입시.검정 및 보습","보통교과","보습,","보습","112","70","","N","N","130839","개원","20131220","","99991231","20131220","20230627"
"동대문구","교습소","3000019330","한우리독서토론논술교습소","서울특별시 동대문구 장한로28가길 45",", 4층, 403호 (장안동)","입시.검정 및 보습","보통교과","초등논술","보습?논술","25","5","초등논술:95000, 중등논술:115000, 고등논술:115000, 한국사논술:130000, 세계사논술:130000","Y","N","02523","개원","20140219","","99991231","20140219","20230627"
"동대문구","학원","3000019368","쇼팽음악학원","서울특별시 동대문구 전농로23길 8",", 3층 (전농동)","예능(대)","예능(중)","","음악","49","51","","Y","N","130852","개원","20140224","","99991231","20140225","20230924"
"동대문구","학원","3000019739","경희음악학원","서울특별시 동대문구 회기로25길 11",", 2층 (회기동)","예능(대)","예능(중)","음악,","음악","111","51","","Y","N","02452","개원","20140404","","99991231","20140404","20230627"
"동대문구","교습소","3000020021","주아트미술교습소","서울특별시 동대문구 사가정로 65",", 전농7구역 단지내상가 2단지 218,219호 (전농동 440-9,래미안크레시티아파트상가)","예능(대)","예능(중)","Class A","미술","27","9","Class A:94000, Class B:126000, Class C:20000","N","N","130856","개원","20140507","","99991231","20140507","20230627"
"동대문구","교습소","3000020079","모든기타교습소","서울특별시 동대문구 장안벚꽃로 167",", 206호 (장안동 329-3,래미안장안2차아파트)","예능(대)","예능(중)","","음악","4","4","","Y","N","130762","개원","20140513","","99991231","20140513","20230627"
"동대문구","학원","3000020118","웅진씽크빅학습센터장안학원","서울특별시 동대문구 장한로32길 13",", 2층 (장안동)","입시.검정 및 보습","보통교과","보습,","보습","220","76","","Y","N","130839","개원","20140507","","99991231","20140507","20230627"
"동대문구","학원","3000020119","임정미영재음악학원","서울특별시 동대문구 전농로16길 54",", 2층?3층 (전농동)","예능(대)","예능(중)","음악,","음악","48","51","","N","N","130850","개원","20140509","","99991231","20140512","20230627"
"동대문구","학원","3000020120","더센터학원","서울특별시 동대문구 회기로21길 44",", 3층 (회기동)","기타(대)","기타(중)","","기타(소)","15","70","","Y","N","130872","개원","20140512","20190320","20210320","20140513","20230627"
"동대문구","교습소","3000020180","아벨수학교습소","서울특별시 동대문구 한천로 250",", 주상가동201호 (휘경동 57-3, 주공아파트)","입시.검정 및 보습","보통교과","초등수학","보습","64","7","초등수학:170000, 초등수학(심화):150000, 초등수학:280000, 초등수학:120000, 중등수학:220000, 중등수학:330000, 중등수학:440000, 고등수학:300000, 중등특강:220000, 고등특강:300000","Y","N","130782","개원","20140523","","99991231","20140523","20230627"
