"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"영등포구","학원","1000013024","코뿔소미술학원","서울특별시 영등포구 선유로 85-7","2층 양평동1가","예능(대)","예능(중)","미술,","미술","90","35","","Y","N","150862","개원","19970218","","99991231","19970218","20230627"
"영등포구","학원","1000013055","민트테이블독서실","서울특별시 영등포구 여의대방로43라길 6",", 501호, 502호 일부 (신길동,신길프라자)","독서실","독서","독서실(유아/초?중?고),","독서실(유아/초?중?고)","945","105","","Y","N","07358","개원","19970417","20171118","20180105","19970417","20230627"
"영등포구","학원","1000013213","청심학원","서울특별시 영등포구 여의대방로43라길 6","401호 신길동","입시.검정 및 보습","보통교과","","보습","384","71","","N","N","150853","개원","19980507","","99991231","19980507","20230627"
"영등포구","학원","1000013340","서울이용학원","서울특별시 영등포구 영등포로 225","영신상가 2층 영등포동5가","직업기술","산업응용기술","이?미용,","이?미용","400","70","","Y","N","150035","개원","19990106","","99991231","19990106","20230627"
"영등포구","학원","1000013413","조경희미술학원","서울특별시 영등포구 당산로 82",", 2층 (당산동1가)","예능(대)","예능(중)","미술,","미술","60","140","","N","N","07266","개원","19990806","","99991231","19990806","20230627"
"영등포구","학원","1000013494","티엔티학원","서울특별시 영등포구 국회대로53길 23","3층 영등포동8가","입시.검정 및 보습","보통교과","보습,","보습","127","60","","N","N","150038","개원","19991206","","99991231","19991206","20230627"
"영등포구","학원","1000013540","한빛음악학원","서울특별시 영등포구 신길로16길 11","영신빌딩 3층 신길동","예능(대)","예능(중)","음악,","음악","35","112","","N","N","150860","개원","20000207","","99991231","20000207","20230627"
"영등포구","학원","1000013580","클라라음악학원","서울특별시 영등포구 당산로42길 16",", 301호 일부 (당산동4가, 당산현대5차아파트)","예능(대)","예능(중)","음악","음악","195","84","","Y","N","07216","개원","20000504","","99991231","20000504","20230924"
"영등포구","학원","1000013692","아발론랭콘잉글리쉬동작어학원","서울특별시 영등포구 여의대방로 89",", 익녕빌딩 401호 (신길동, 익녕빌딩)","국제화","","실용외국어(유아/초?중?고),","","108","172","","Y","N","07433","개원","20010117","","99991231","20010117","20230730"
"영등포구","학원","1000013778","에스엔시스피치와변화학원","서울특별시 영등포구 영중로 43",", 4층,5층 (영등포동6가)","기예(대)","기예(중)","화술,","화술","36","180","","N","N","150036","개원","20010813","","99991231","20010813","20230627"
"영등포구","학원","1000013783","벧엘음악학원","서울특별시 영등포구 신풍로12길 10","2층 신길동","예능(대)","예능(중)","음악,","음악","42","120","","Y","N","150858","개원","20010901","","99991231","20010901","20230627"
"영등포구","학원","1000013785","개인적으로좋아서하는음악학원","서울특별시 영등포구 영등포로 118",", 성지빌딩 405호 (당산동2가)","기예(대)","기예(중)","","기예(중)","24","15","","N","N","150042","개원","20010901","","99991231","20010901","20230627"
"영등포구","학원","1000013803","지캠프영등포당산보습학원","서울특별시 영등포구 당산로 163","3층 당산동4가","입시.검정 및 보습","보통교과","보습,","보습","80","84","","Y","N","150806","개원","20011105","","99991231","20011105","20230627"
"영등포구","학원","1000013808","최강멘토수학전문학원","서울특별시 영등포구 선유로53길 34-14","2층 양평동4가","입시.검정 및 보습","보통교과","보습,","보습","70","64","","Y","N","150867","개원","20011113","","99991231","20011113","20230627"
"영등포구","학원","1000013868","동심원학원","서울특별시 영등포구 도신로 143",", 2층 일부 (도림동, 대원빌딩)","기타(대)","기타(중)","기타(소),","기타(소)","20","77","","N","N","07368","개원","20020227","","99991231","20020227","20230627"
