"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"광진구","학원","1000042435","대진독서실","서울특별시 광진구 면목로 155","(중곡동)","독서실","독서","","독서실(유아/초?중?고)","192","96","","N","N","143900","개원","19910903","","99991231","19910903","20230627"
"광진구","학원","1000042456","구의음악학원","서울특별시 광진구 자양로41길 7","2층 (구의동)","예능(대)","예능(중)","","음악","180","12","","N","N","143819","개원","19910715","","99991231","19910715","20230627"
"광진구","학원","1000042462","포레음악학원","서울특별시 광진구 자양로13길 61","2층 (자양동)","예능(대)","예능(중)","음악,","음악","165","53","","Y","N","143867","개원","19910129","","99991231","19910129","20230627"
"광진구","학원","1000042463","신글로리음악학원","서울특별시 광진구 자양로 294",", 2층 (구의동)","예능(대)","예능(중)","음악,","음악","80","11","","N","N","04961","개원","19910209","","99991231","19910209","20230627"
"광진구","학원","1000042470","자매음악학원","서울특별시 광진구 동일로24길 13","(화양동)","예능(대)","예능(중)","음악,","음악","35","22","","N","N","143917","개원","19910412","","99991231","19910412","20230627"
"광진구","학원","1000042480","동부대일보습학원","서울특별시 광진구 영화사로 32","(중곡동)","입시.검정 및 보습","보통교과","","보습","408","120","","Y","N","143888","개원","19890124","","99991231","19890124","20231015"
"광진구","학원","1000042575","강북전문가집단보습학원","서울특별시 광진구 용마산로 111","4층(중곡동)","입시.검정 및 보습","보통교과","보습,","보습","540","114","","Y","N","143884","개원","19920504","","99991231","19920504","20230627"
"광진구","학원","1000042664","서울필음악학원","서울특별시 광진구 뚝섬로 587","(2층일부) (자양동)","예능(대)","예능(중)","음악,","음악","66","13","","Y","N","143863","개원","19920312","","99991231","19920312","20230627"
"광진구","학원","1000042759","예원음악학원","서울특별시 광진구 자양로 282-1","(구의동,난빌딩)","예능(대)","예능(중)","음악,","음악","84","12","","Y","N","143818","개원","19931221","","99991231","19931221","20230627"
"광진구","학원","1000042766","스터디뱅크독서실","서울특별시 광진구 뚝섬로33길 45","4층(자양동)","독서실","독서","독서실(유아/초?중?고),","독서실(유아/초?중?고)","553","79","","Y","N","143861","개원","19930203","","99991231","19930203","20230627"
"광진구","학원","1000042803","지니음악학원","서울특별시 광진구 영화사로 29-1","(중곡동)","예능(대)","예능(중)","음악,","음악","90","34","","Y","N","143888","개원","19940221","","99991231","19940221","20230627"
"광진구","학원","1000042807","유니버설발레학원","서울특별시 광진구 천호대로 670",", 3층 (구의동, 썬-타워빌딩)","예능(대)","예능(중)","무용,","무용","165","95","","Y","N","04992","개원","19940307","","99991231","19940307","20230627"
"광진구","학원","1000042857","엘림보습학원","서울특별시 광진구 천호대로 616","3층일부 (능동)","입시.검정 및 보습","보통교과","","보습","23","50","","Y","N","143849","개원","19950725","","99991231","19950725","20230627"
"광진구","학원","1000042865","GMstudy학원","서울특별시 광진구 아차산로 494","5층(광장동)","입시.검정 및 보습","보통교과","보습,","보습","42","75","","Y","N","04974","개원","19950725","","99991231","19950725","20230917"
"광진구","학원","1000042917","서울학원","서울특별시 광진구 자양로42길 2",", 2층 (구의동)","입시.검정 및 보습","보통교과","보습,","보습","156","248","","Y","N","143819","개원","19951016","","99991231","19951016","20230627"
"광진구","학원","1000042922","전문가집단보습학원","서울특별시 광진구 용마산로 111","3층(중곡동)","입시.검정 및 보습","보통교과","보습,","보습","552","43","","Y","N","143884","개원","19950918","","99991231","19950918","20230627"
"광진구","학원","1000042942","유니크(Unique)보습학원","서울특별시 광진구 뚝섬로 590",", 5층 (자양동, 아주빌딩)","입시.검정 및 보습","보통교과","보습,","보습","330","150","","Y","N","05092","개원","19950930","","99991231","19950930","20230627"
"광진구","학원","1000042949","위드스카이학원","서울특별시 광진구 뚝섬로56길 21","(2층) (자양동)","입시.검정 및 보습","보통교과","보습,","보습","65292","70","","Y","N","143873","개원","19951023","","99991231","19951023","20230627"
"광진구","학원","1000042982","올림피아드보습학원","서울특별시 광진구 아차산로 376","(2~5층) (자양동)","입시.검정 및 보습","","보습,","","504","299","","N","N","143851","개원","19951128","","99991231","19951128","20230827"
"광진구","학원","1000043073","광개토아카데미보습학원","서울특별시 광진구 용마산로 114",",  3층 (중곡동)","입시.검정 및 보습","보통교과","보습,","보습","320","84","","Y","N","04941","개원","19960319","","99991231","19960319","20230627"
"광진구","학원","1000043170","성심보습학원","서울특별시 광진구 능동로13길 102","(화양동)","입시.검정 및 보습","보통교과","보습,","보습","279","70","","Y","N","143916","개원","19960724","","99991231","19960724","20230627"
"광진구","학원","1000043182","이드미술학원","서울특별시 광진구 아차산로 191","4층(화양동)","기예(대)","기예(중)","미술,","미술","360","50","","Y","N","143917","개원","19960911","","99991231","19960911","20230627"
"광진구","학원","1000043201","한국보습학원","서울특별시 광진구 아차산로 201",", 동성빌딩 3층 (화양동)","입시.검정 및 보습","","보습,","","440","100","","Y","N","05020","개원","19961125","","99991231","19961125","20230827"
"광진구","학원","1000043327","진학학원","서울특별시 광진구 군자로 138","(군자동)","입시.검정 및 보습","","보습,","","165","119","","Y","N","143837","개원","19971210","","99991231","19971210","20230730"
"광진구","학원","1000043346","혜민병원부설간호조무사학원","서울특별시 광진구 자양로 81",", 2층, 3층 일부 및 4층 일부 (자양동)","직업기술","간호보조기술","간호조무사,","간호조무사","285","95","","Y","N","05056","개원","19980226","","99991231","19980226","20230627"
"광진구","학원","1000043354","탑(Top)고려보습학원","서울특별시 광진구 능동로 373","(중곡동,고려학원)","입시.검정 및 보습","보통교과","보습,","보습","840","169","","Y","N","143899","개원","19980311","","99991231","19980311","20230627"
"광진구","학원","1000043404","서울관악보습학원","서울특별시 광진구 아차산로 635",", 한수상가 2층 9,10,11 (광장동)","입시.검정 및 보습","보통교과","보습,","보습","65","45","","N","N","04964","개원","19980709","","99991231","19980709","20230627"
"광진구","학원","1000043416","해강학원","서울특별시 광진구 광나루로 621","(광장동)","입시.검정 및 보습","보통교과","","보습","18","74","","Y","N","143815","개원","19980827","","99991231","19980827","20230627"
"광진구","학원","1000043434","가주수학학원","서울특별시 광진구 자양번영로 26",", 3~4층 (자양동,두영빌딩)","입시.검정 및 보습","보통교과","보습,","보습","190","169","","Y","N","143865","개원","19981029","","99991231","20040213","20230627"
"광진구","학원","1000043495","케익아트제과제빵학원","서울특별시 광진구 아차산로 201","4층일부(화양동)","종합(대)","","식음료품(바리스타,소믈리에),","","531","177","","Y","N","143917","개원","19990125","","99991231","19990125","20230827"
"광진구","학원","1000043523","청운독서실","서울특별시 광진구 자양로26길 31","(구의동)","독서실","독서","독서실(유아/초?중?고),","독서실(유아/초?중?고)","90","90","","Y","N","143826","개원","19990611","","99991231","19990611","20230627"
"광진구","학원","1000043526","스터디엔카페건대입구센터독서실","서울특별시 광진구 능동로 49","(자양동)","독서실","독서","독서실(유아/초?중?고),","독서실(유아/초?중?고)","110","97","","Y","N","143877","개원","19990617","","99991231","19990617","20230627"
"광진구","학원","1000043593","퍼스트요리아카데미건대점학원","서울특별시 광진구 아차산로 238","3.4층(자양동)","직업기술","산업응용기술","","식음료품(바리스타,소믈리에)","470","216","","Y","N","143841","개원","19991230","","99991231","19991230","20230627"
"광진구","학원","1000043626","새이화음악학원","서울특별시 광진구 군자로 138","(군자동)","예능(대)","예능(중)","음악,","음악","75","12","","Y","N","143837","개원","20000222","","99991231","20000222","20230627"
"광진구","학원","1000043636","집중스터디카페앤독서실","서울특별시 광진구 아차산로70길 22",", 2층, 3층 (광장동)","독서실","독서","독서실(유아/초?중?고),","독서실(유아/초?중?고)","2208","138","","N","N","04974","개원","20000328","","99991231","20000328","20230627"
"광진구","학원","1000043657","중앙보습학원","서울특별시 광진구 영화사로 34",", 2층 (중곡동)","입시.검정 및 보습","보통교과","","보습","80","91","","Y","N","04950","개원","20000616","","99991231","20000616","20230627"
"광진구","학원","1000043670","이엠보습학원","서울특별시 광진구 영화사로 59-1","(중곡동)","입시.검정 및 보습","보통교과","보습,","보습","54","60","","Y","N","143889","개원","20000828","","99991231","20000828","20230627"
