"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"중랑구","교습소","6153","정음악교습소","서울특별시 중랑구 겸재로50길 32",", 1층 일부 (면목동, 예광피아노교습소)","예능(대)","예능(중)","","음악","21","7","음악(초급):130000, 음악(중급):140000, 음악(고급):150000, 음악_바이엘,리코더(초급):120000, 음악_체르니100,리코더(중급):130000, 음악_체르니30이상(고급):140000","Y","N","02202","개원","20040816","","99991231","20040816","20230627"
"중랑구","교습소","6154","그레이스M영어교습소","서울특별시 중랑구 용마산로125길 2","2층(신내동)","입시.검정 및 보습","보통교과","초등영어1","보습","42","7","","Y","N","131868","개원","20040809","","99991231","20040809","20230627"
"중랑구","학원","677","종로보습학원","서울특별시 중랑구 용마산로 442",", 2층 (망우동,대상미술학원)","입시.검정 및 보습","보통교과","보습,","보습","70","71","","N","N","131806","개원","20021221","","99991231","20021221","20230627"
"중랑구","교습소","7140","한신컴퓨터교습소","서울특별시 중랑구 겸재로3길 58","2층(일부) (면목동)","기타(대)","기타(중)","컴퓨터","컴퓨터(소)","54","9","컴퓨터:180000, 컴퓨터:200000, 자격증(1):220000, 자격증(2):230000, 자격증(3):250000, 자격증(4):280000","Y","N","131820","개원","20041118","","99991231","20041118","20230627"
"중랑구","교습소","7375","대종음악교습소","서울특별시 중랑구 용마공원로 14","(망우동)","예능(대)","예능(중)","피아노(초급)A","음악","50","6","피아노(초급)A:120000, 피아노(초급)B:130000, 피아노(중급)A:140000, 피아노(중급)B:150000, 피아노(고급):160000, 바이올린(초급):60000, 바이올린(초급):120000, 플루트(초급):60000, 플루트(초급):120000, 통기타(초급):120000","N","N","131806","개원","19841006","","99991231","19841006","20230627"
"중랑구","학원","7636","JS입시전략논리정속독학원","서울특별시 중랑구 망우로 412","7층일부 (망우동)","종합(대)","","보습,","","120","130","","N","N","131810","개원","20041222","","99991231","20041222","20230627"
"중랑구","학원","7932","펠릭스수학학원","서울특별시 중랑구 봉화산로 190",", 705호?706호 (신내동, 신내2동 관상복합청사)","입시.검정 및 보습","보통교과","보습,","보습","200","91","","Y","N","02076","개원","20041229","","99991231","20041229","20230627"
"중랑구","교습소","7996","이상논술교습소","서울특별시 중랑구 면목로48길 36","2층 (면목동)","입시.검정 및 보습","보통교과","초등논술","보습","10","5","초등논술:130000, 중등논술:160000","N","N","131813","개원","20050103","","99991231","20050103","20230627"
"중랑구","학원","818","ILS삼성학원","서울특별시 중랑구 동일로101길 63",", 209호 (면목동, 면목한신아파트상가)","입시.검정 및 보습","보통교과","보습,","보습","450","73","","Y","N","02133","개원","19991106","","99991231","19991106","20230627"
"중랑구","학원","833","이일용영어학원","서울특별시 중랑구 겸재로3길 52",", 2층 전체 (면목동, 중앙피아노)","입시.검정 및 보습","보통교과","보습,","보습","30","85","","Y","N","02134","개원","20010430","","99991231","20010430","20230627"
"중랑구","학원","837","삼성영어신내학원","서울특별시 중랑구 신내로 51","성원아파트 상가3층303호 (신내동)","입시.검정 및 보습","보통교과","","보습","20","71","","Y","N","131783","개원","19960426","","99991231","19960426","20230627"
"중랑구","교습소","8474","한신딩동댕음악교습소","서울특별시 중랑구 동일로 752","한신아파트 상가동 205호(중화동)","예능(대)","예능(중)","피아노(바이엘초급)","음악","56","7","피아노(바이엘초급):130000, 피아노(체르니100):140000, 피아노(체르니30):150000, 피아노(체르니40):160000, 바이엘+음악원론교육:130000, 체르니100+음악원론수업:140000, 체르니30+음악원론교육:150000, 체르니40+음악원론교육:160000","N","N","131772","개원","20050205","","99991231","20050205","20230627"
"중랑구","교습소","8642","피아노트리음악교습소","서울특별시 중랑구 공릉로12가길 68-5",", 2층 (묵동)","예능(대)","예능(중)","","음악","36","9","피아노 초급:140000, 피아노 중급:150000, 피아노 고급1:160000, 피아노 고급2:180000, (고급2)작품:180000","Y","N","02030","개원","20050310","","99991231","20050310","20230627"
"중랑구","학원","8651","한양뮤즈음악학원","서울특별시 중랑구 신내로 71",", 4층 일부 (신내동559-2)","예능(대)","예능(중)","","음악","60","40","","N","N","131871","개원","20050314","","99991231","20050314","20230627"
